id,company,x,y
305,SEGA,260.839,464.474
306,SEGA,276.890,411.946
307,SEGA,253.473,427.419
308,SEGA,256.523,429.045
309,SEGA,237.937,427.202
310,SEGA,251.509,440.572
311,SEGA,296.492,442.790
312,SEGA,257.531,462.862
313,SEGA,296.756,435.771
314,SEGA,247.230,442.812
315,SEGA,284.013,471.857
316,SEGA,284.447,440.064
317,SEGA,294.727,460.875
318,SEGA,265.173,450.782
319,SEGA,271.735,408.533
320,SEGA,254.194,451.706
321,SEGA,242.181,419.801
322,SEGA,245.050,429.892
323,SEGA,262.529,439.046
324,SEGA,297.674,456.863
325,SEGA,242.954,441.797
326,SEGA,278.362,428.297
327,SEGA,248.319,452.542
328,SEGA,305.287,437.832
329,SEGA,280.222,433.579
330,SEGA,280.428,419.048
331,SEGA,258.702,473.978
332,SEGA,239.509,429.720
333,SEGA,264.706,459.071
334,SEGA,295.541,432.424
335,SEGA,251.958,450.178
336,SEGA,285.639,426.493
337,SEGA,293.605,430.089
338,SEGA,290.835,429.066
339,SEGA,271.717,474.477
340,SEGA,298.250,425.813
341,SEGA,291.212,425.659
342,SEGA,259.507,407.770
343,SEGA,260.768,472.419
344,SEGA,267.779,459.989
345,SEGA,284.775,458.300
346,SEGA,285.607,446.090
347,SEGA,272.659,456.447
348,SEGA,283.370,426.059
349,SEGA,273.986,475.566
350,SEGA,285.355,468.686
351,SEGA,259.692,440.194
352,SEGA,285.459,436.806
353,SEGA,267.842,426.529
354,SEGA,282.428,446.149
355,SEGA,288.666,459.739
356,SEGA,256.294,433.460
357,SEGA,271.767,447.595
358,SEGA,296.703,428.319
359,SEGA,274.477,448.210
360,SEGA,269.365,429.597
361,SEGA,267.640,445.725
362,SEGA,288.119,415.978
363,SEGA,252.883,455.162
364,SEGA,273.166,411.388
365,SEGA,257.200,451.667
366,SEGA,274.584,420.459
367,SEGA,280.549,454.465
368,SEGA,280.888,426.363
369,SEGA,262.610,450.830
370,SEGA,253.581,457.687
371,SEGA,290.889,415.900
372,SEGA,287.472,451.997
373,SEGA,278.812,446.862
374,SEGA,283.221,433.853
375,SEGA,271.464,435.829
376,SEGA,271.786,416.889
377,SEGA,283.551,443.290
378,SEGA,257.905,468.595
379,SEGA,274.109,405.500
380,SEGA,270.646,405.454
381,SEGA,279.769,460.889
382,SEGA,289.002,454.877
383,SEGA,293.138,413.658
384,SEGA,244.660,444.234
385,SEGA,275.915,422.995
386,SEGA,301.536,443.924
387,SEGA,288.491,466.725
388,SEGA,294.889,455.126
389,SEGA,281.385,411.890
390,SEGA,261.195,414.448
391,SEGA,246.684,437.054
392,SEGA,299.918,452.028
393,SEGA,277.473,464.853
394,SEGA,280.305,450.674
395,SEGA,295.750,463.488
396,SEGA,282.689,437.290
397,SEGA,276.906,436.383
398,SEGA,303.047,434.958
399,SEGA,297.761,445.474
400,SEGA,275.758,417.274
401,SEGA,271.805,470.750
402,SEGA,262.840,406.301
403,SEGA,288.210,430.960
404,SEGA,269.662,421.216
405,SEGA,266.670,463.052
406,SEGA,268.025,474.534
407,SEGA,279.319,444.497
408,SEGA,247.091,431.967
409,SEGA,235.366,438.592
410,SEGA,249.694,464.052
411,SEGA,291.913,454.369
412,SEGA,283.194,462.237
413,SEGA,240.000,422.964
414,SEGA,283.172,465.715
415,SEGA,238.166,451.427
416,SEGA,241.324,432.101
417,SEGA,287.059,441.141
418,SEGA,294.597,452.243
419,SEGA,287.449,422.161
420,SEGA,278.573,431.262
421,SEGA,248.381,467.284
422,SEGA,265.070,441.420
423,SEGA,281.597,422.807
424,SEGA,271.863,461.718
425,SEGA,290.108,457.435
426,SEGA,255.575,441.220
427,SEGA,237.945,443.390
428,SEGA,290.839,462.548
429,SEGA,265.173,414.865
430,SEGA,299.064,459.392
431,SEGA,260.239,433.678
432,SEGA,285.423,416.897
433,SEGA,256.096,449.094
434,SEGA,267.422,423.209
435,SEGA,259.134,424.118
436,SEGA,259.625,427.013
437,SEGA,240.833,457.156
